M1	Pi	M2	MWD	Pf	N
1.15	72.5569117903113	0.2274000000000001	0.3424602661811502	0.058145818485697054	325
1.15	72.5569117903113	0.2372000000000001	0.3424602677324566	0.05814581855187735	329
1.15	82.12421174908303	0.2274000000000001	0.34369593054726744	0.05819853317340171	331
1.15	82.12421174908303	0.2372000000000001	0.343695935140602	0.05819853336935799	335
1.15	92.95304870333275	0.2274000000000001	0.34355682940177773	0.058192598978287796	337
1.15	92.95304870333275	0.2372000000000001	0.3435568331644993	0.058192599138809295	341
1.15	105.20976797491912	0.2274000000000001	0.3419737225756662	0.05812506204493444	343
1.15	105.20976797491912	0.2372000000000001	0.34197372380611074	0.05812506209742645	348
1.2000000000000002	118.34336712420816	0.2251851851851852	0.393500018972293	0.04089041141133774	313
1.2000000000000002	118.34336712420816	0.2348148148148149	0.39350001831077236	0.04089041200311673	317
1.2000000000000002	118.34336712420816	0.2444444444444445	0.3935000179677616	0.040890412309965166	321
1.2000000000000002	118.34336712420816	0.2540740740740741	0.3935000179432608	0.04089041233188292	324
1.2000000000000002	133.90633321208531	0.2251851851851852	0.39218199472625	0.042069481285355086	319
1.2000000000000002	133.90633321208531	0.2348148148148149	0.39218199293269584	0.042069482889821486	323
1.2000000000000002	133.90633321208531	0.2444444444444445	0.3921819920027032	0.0420694837217685	326
1.2000000000000002	133.90633321208531	0.2540740740740741	0.3921819919362751	0.04206948378119332	330
1.2000000000000002	151.51593629651003	0.2251851851851852	0.3921330690504329	0.0421132489099607	324
1.2000000000000002	151.51593629651003	0.2348148148148149	0.392133067135219	0.042113250623260726	328
1.2000000000000002	151.51593629651003	0.2444444444444445	0.3921330661421431	0.042113251511640304	332
1.2000000000000002	151.51593629651003	0.2540740740740741	0.39213306607120907	0.04211325157509604	336
1.2000000000000002	171.4413232079764	0.2251851851851852	0.39382054874281913	0.04060367389699557	329
1.2000000000000002	171.4413232079764	0.2348148148148149	0.39382054816932593	0.040603674410027546	333
1.2000000000000002	171.4413232079764	0.2444444444444445	0.393820547871959	0.04060367467604417	337
1.2000000000000002	171.4413232079764	0.2540740740740741	0.3938205478507185	0.04060367469504536	341
1.2500000000000002	117.6692725248898	0.2276785714285714	0.3935570960306581	0.04083935177399201	283
1.2500000000000002	117.6692725248898	0.2375	0.39355709545893736	0.04083935228543836	287
1.2500000000000002	117.6692725248898	0.2473214285714285	0.3935570952097257	0.04083935250837656	290
1.2500000000000002	117.6692725248898	0.2571428571428571	0.39355709528302324	0.040839352442806495	293
1.2500000000000002	117.6692725248898	0.2669642857142856	0.39355709567882996	0.04083935208872821	297
