M1	Pi	M2	MWD	Pf	N
1.0	39.54030482100136	0.1799999999999999	0.31389615340340715	0.06338550720522826	56481
1.0	39.54030482100136	0.1899999999999999	0.3138961546278839	0.06338550723660233	57404
1.0	39.54030482100136	0.3	0.31038909689706595	0.09300993656612173	65835
1.0	39.54030482100136	0.3091359396681201	0.3103890965535099	0.0930099365817568	64855
1.0	39.54030482100136	0.3182718793362403	0.31038909552284244	0.09300993662866194	63917
1.0	44.80395762798901	0.1799999999999999	0.31434558588904427	0.06339702275757222	57760
1.0	44.80395762798901	0.1899999999999999	0.314345588353922	0.06339702282072839	58704
1.0	44.80395762798901	0.3	0.3108423361678662	0.09298930988131367	67325
1.0	44.80395762798901	0.3091359396681201	0.31084233547628415	0.0929893099127872	66323
1.0	44.80395762798901	0.3182718793362403	0.3108423334015443	0.09298931000720755	65364
1.0	50.76831421047697	0.1799999999999999	0.31472362611999916	0.06340670906687743	59038
1.0	50.76831421047697	0.1899999999999999	0.31472364278630227	0.06340670949390861	60004
1.0	50.76831421047697	0.3	0.3112235961705342	0.09297195893577209	68816
1.0	50.76831421047697	0.3091359396681201	0.3112235914935863	0.09297195914861757	67792
1.0	50.76831421047697	0.3182718793362403	0.3112235774647259	0.09297195978706375	66811
1.0	57.526653095565	0.1799999999999999	0.3141465889743739	0.06339192397308199	60317
1.0	57.526653095565	0.1899999999999999	0.3141465906760121	0.06339192401668209	61304
1.0	57.526653095565	0.3	0.3106416534208088	0.09299844284934325	70307
1.0	57.526653095565	0.3091359396681201	0.3106416529433733	0.09299844287107109	69260
1.0	57.526653095565	0.3182718793362403	0.310641651511069	0.09299844293625452	68259
1.0	65.1846701597695	0.1799999999999999	0.3134927144858926	0.06337517011985792	61596
1.0	65.1846701597695	0.1899999999999999	0.3134927153293526	0.06337517014146941	62603
1.0	65.1846701597695	0.3	0.3099822417541904	0.09302845233325688	71797
1.0	65.1846701597695	0.3091359396681201	0.3099822415175378	0.09302845234402682	70729
1.0	65.1846701597695	0.3182718793362403	0.30998224080758013	0.09302845237633663	69706
1.0	73.86213164147249	0.1	0.3518719864332425	0.060863961465044504	52711
1.0	73.86213164147249	0.11	0.3518719936978898	0.060863961718655483	54239
1.0	73.86213164147249	0.12	0.35187200019789416	0.06086396194557255	55674
1.0	83.69474720437096	0.1	0.35262458813933023	0.06089023501285328	53783
1.0	83.69474720437096	0.11	0.352624756198386	0.06089024087984455	55343
1.0	83.69474720437096	0.12	0.35262490727592527	0.06089024615400606	56806
1.0	94.83629234537908	0.1	0.3414331739751449	0.04206865741062894	54855
1.0	94.83629234537908	0.11	0.3414331734662858	0.04206865736861073	56446
1.0	94.83629234537908	0.12	0.3414331719397111	0.04206865724255629	57939
1.0	107.46101334001642	0.1	0.34042633478686035	0.04198551929467457	55927
1.0	107.46101334001642	0.11	0.34042633459197413	0.04198551927858215	57549
1.0	107.46101334001642	0.12	0.3404263340073156	0.04198551923030491	59071
1.05	44.58705662430653	0.1781818181818181	0.31432704572944953	0.06339654771363325	50819
1.05	44.58705662430653	0.1879545454545454	0.31432704833946984	0.06339654778050831	51634
1.05	44.58705662430653	0.1977272727272727	0.3143270494430399	0.06339654780878447	52420
1.05	44.58705662430653	0.2075	0.31432704904014896	0.06339654779846142	53179
1.05	44.58705662430653	0.315	0.31082363772037547	0.09299016083798851	60223
1.05	44.58705662430653	0.3243222772417644	0.31082363480485603	0.0929901609706723	59351
1.05	50.5021116115637	0.1781818181818181	0.31474612561120063	0.06340728555851281	51915
1.05	50.5021116115637	0.1879545454545454	0.3147461535939651	0.06340728627549924	52748
1.05	50.5021116115637	0.1977272727272727	0.3147461654310705	0.06340728657879464	53551
1.05	50.5021116115637	0.2075	0.31474616110921066	0.06340728646805809	54326
1.05	50.5021116115637	0.315	0.31124628514693803	0.09297092637219022	61523
1.05	50.5021116115637	0.3243222772417644	0.31124625389476834	0.0929709277944603	60632
1.05	57.20187584296509	0.1781818181818181	0.3141743045312866	0.06339263411299526	53012
1.05	57.20187584296509	0.1879545454545454	0.31417430649302364	0.06339263416325973	53863
1.05	57.20187584296509	0.1977272727272727	0.31417430732248486	0.06339263418451253	54682
1.05	57.20187584296509	0.2075	0.31417430701966553	0.06339263417675357	55474
1.05	57.20187584296509	0.315	0.3106696028439118	0.0929971708855527	62823
1.05	57.20187584296509	0.3243222772417644	0.31066960065255467	0.09299717098528024	61913
1.05	64.79045124134524	0.1781818181818181	0.31352636718879257	0.06337603238387787	54109
1.05	64.79045124134524	0.1879545454545454	0.31352636814403584	0.06337603240835352	54977
1.05	64.79045124134524	0.1977272727272727	0.3135263685479308	0.0633760324187023	55814
1.05	64.79045124134524	0.2075	0.3135263684004771	0.06337603241492418	56622
1.05	64.79045124134524	0.315	0.31001617897408124	0.09302690786793127	64123
1.05	64.79045124134524	0.3243222772417644	0.31001617790702657	0.09302690791649239	63194
1.05	73.38575020828445	0.1	0.3518351551219732	0.06086267567309151	46476
1.05	73.38575020828445	0.1097727272727272	0.35183516191210346	0.060862675910136964	47786
1.05	73.38575020828445	0.1195454545454545	0.3518351680046096	0.060862676122828155	49016
1.05	83.12132776436124	0.1	0.35258739886702845	0.06088893672437494	47399
1.05	83.12132776436124	0.1097727272727272	0.3525874773594964	0.06088893946457018	48735
1.05	83.12132776436124	0.1195454545454545	0.35258754786075175	0.06088894192578982	49989
1.05	94.14845674672132	0.1	0.3414880158824976	0.042073185892342504	48323
1.05	94.14845674672132	0.1097727272727272	0.3414880153497558	0.042073185848352214	49684
1.05	94.14845674672132	0.1195454545454545	0.3414880137515334	0.04207318571638159	50963
1.05	106.63847830868892	0.1	0.3404919280318804	0.041990935550690174	49246
1.05	106.63847830868892	0.1097727272727272	0.3404919278379568	0.04199093553467725	50634
1.05	106.63847830868892	0.1195454545454545	0.3404919272561862	0.04199093548663848	51937
