M1	Pi	M2	MWD	Pf	N
1.0	39.54030482100136	0.3	0.32721937947131824	0.04213080709969571	77287
1.0	39.54030482100136	0.3091359396681201	0.32721937887845653	0.04213080701988655	76136
1.0	39.54030482100136	0.3182718793362403	0.3272193770998728	0.042130806780459266	75036
1.0	44.80395762798901	0.3	0.3280015172967198	0.0422360960047984	79037
1.0	44.80395762798901	0.3091359396681201	0.3280015161032828	0.04223609584414171	77860
1.0	44.80395762798901	0.3182718793362403	0.328001512522983	0.04223609536217315	76735
1.0	50.76831421047697	0.3	0.32865944322814405	0.04232466390000634	80787
1.0	50.76831421047697	0.3091359396681201	0.3286594351573124	0.04232466281353667	79584
1.0	50.76831421047697	0.3182718793362403	0.32865941094823986	0.04232465955458836	78434
1.0	57.526653095565	0.3	0.3276552066888548	0.042189476772812234	82537
1.0	57.526653095565	0.3091359396681201	0.3276552058649625	0.042189476661902474	81308
1.0	57.526653095565	0.3182718793362403	0.32765520339328924	0.042189476329173685	80133
1.0	65.1846701597695	0.3	0.3265172849768579	0.042036293373086966	84287
1.0	65.1846701597695	0.3091359396681201	0.3265172845684754	0.04203629331811182	83032
1.0	65.1846701597695	0.3182718793362403	0.3265172833433284	0.042036293153186424	81832
1.0	73.86213164147249	0.1799999999999999	0.33958353138155367	0.058897582752783895	73813
1.0	73.86213164147249	0.1899999999999999	0.3395835328055626	0.058897582621982456	75020
1.0	83.69474720437096	0.1799999999999999	0.3408098793856717	0.05878493733106426	75314
1.0	83.69474720437096	0.1899999999999999	0.3408098850458261	0.058784936811154355	76545
1.0	94.83629234537908	0.1799999999999999	0.34024475874622895	0.05883684613063725	76815
1.0	94.83629234537908	0.1899999999999999	0.34024476113363566	0.05883684591134351	78071
1.0	107.46101334001642	0.1799999999999999	0.33867016719525184	0.05898147924350601	78317
1.0	107.46101334001642	0.1899999999999999	0.33867016810959805	0.05898147915951932	79597
1.05	44.58705662430653	0.315	0.3279692500948222	0.04223175229676104	70699
1.05	44.58705662430653	0.3243222772417644	0.3279692450636209	0.042231751619476725	69675
1.05	50.5021116115637	0.315	0.3286985967344891	0.04232993462043453	72225
1.05	50.5021116115637	0.3243222772417644	0.3286985428038047	0.04232992736045742	71179
1.05	57.20187584296509	0.315	0.32770343794862283	0.042195969511518605	73751
1.05	57.20187584296509	0.3243222772417644	0.32770343416708086	0.042195969002459456	72683
1.05	64.79045124134524	0.315	0.3265758491505198	0.04204417709577988	75277
1.05	64.79045124134524	0.3243222772417644	0.326575847309144	0.04204417684789973	74187
1.05	73.38575020828445	0.1781818181818181	0.3395241039102158	0.05890304142564682	64809
1.05	73.38575020828445	0.1879545454545454	0.33952410542611056	0.058903041286405264	65849
1.05	73.38575020828445	0.1977272727272727	0.33952410606705974	0.05890304122753128	66851
1.05	73.38575020828445	0.2075	0.33952410583306236	0.058903041249024964	67819
1.05	83.12132776436124	0.1781818181818181	0.3407383204733647	0.05879151032977878	66097
1.05	83.12132776436124	0.1879545454545454	0.3407383257937416	0.058791509841078914	67157
1.05	83.12132776436124	0.1977272727272727	0.34073832804331455	0.058791509634445814	68179
1.05	83.12132776436124	0.2075	0.34073832722204067	0.05879150970988341	69166
1.05	94.14845674672132	0.1781818181818181	0.3403305249108382	0.058828968133731604	67385
1.05	94.14845674672132	0.1879545454545454	0.34033052779780515	0.058828967868551074	68465
1.05	94.14845674672132	0.1977272727272727	0.34033052901847183	0.05882896775642751	69507
1.05	94.14845674672132	0.2075	0.3403305285728314	0.05882896779736153	70514
1.05	106.63847830868892	0.1781818181818181	0.33877274802935486	0.058972056745749186	68672
1.05	106.63847830868892	0.1879545454545454	0.33877274908024335	0.05897205664922049	69774
1.05	106.63847830868892	0.1977272727272727	0.33877274952457886	0.058972056608406334	70836
1.05	106.63847830868892	0.2075	0.3387727493623611	0.05897205662330674	71861
1.1	72.9521338426647	0.1766666666666667	0.3394699887847233	0.058908012136335834	57396
1.1	72.9521338426647	0.18625	0.3394699903622992	0.05890801199142859	58301
1.1	72.9521338426647	0.1958333333333333	0.3394699911244993	0.05890801192141718	59173
1.1	72.9521338426647	0.2054166666666667	0.33946999107132253	0.0589080119263017	60016
1.1	72.9521338426647	0.215	0.33946999020276897	0.05890801200608214	60832
1.1	72.9521338426647	0.2245833333333333	0.33946998851883986	0.05890801216075839	61622
1.1	82.59958673582284	0.1766666666666667	0.3406731457826104	0.05879749690985296	58511
1.1	82.59958673582284	0.18625	0.34067315081764366	0.05879749644736316	59433
1.1	82.59958673582284	0.1958333333333333	0.3406731532503167	0.05879749622391151	60322
1.1	82.59958673582284	0.2054166666666667	0.340673153080595	0.058797496239501194	61181
1.1	82.59958673582284	0.215	0.3406731503084809	0.05879749649413198	62013
1.1	82.59958673582284	0.2245833333333333	0.3406731449340138	0.05879749698780026	62818
1.1	93.52285354179176	0.1766666666666667	0.3404084771993995	0.058821807875477417	59626
1.1	93.52285354179176	0.18625	0.3404084805966025	0.058821807563429473	60565
1.1	93.52285354179176	0.1958333333333333	0.3404084822379529	0.05882180741266427	61471
1.1	93.52285354179176	0.2054166666666667	0.34040848212344	0.058821807423182784	62347
1.1	93.52285354179176	0.215	0.34040848025306447	0.05882180759498494	63194
1.1	93.52285354179176	0.2245833333333333	0.34040847662683854	0.05882180792806963	64015
1.1	105.89065248683777	0.1766666666666667	0.33886599377671556	0.0589634917164918	60740
1.1	105.89065248683777	0.18625	0.3388659949498796	0.05896349160873156	61697
1.1	105.89065248683777	0.1958333333333333	0.3388659955166895	0.0589634915566676	62620
1.1	105.89065248683777	0.2054166666666667	0.3388659954771446	0.058963491560299966	63512
1.1	105.89065248683777	0.215	0.338865994831245	0.05896349161962867	64375
1.1	105.89065248683777	0.2245833333333333	0.33886599357899133	0.05896349173465364	65212
1.15	72.5569117903113	0.1784	0.33942064313847337	0.05891254474952	51342
1.15	72.5569117903113	0.1882	0.3394206445516792	0.05891254461971088	52156
1.15	72.5569117903113	0.1980000000000001	0.33942064513557896	0.058912544566077134	52940
