M1	Pi	M2	MWD	Pf	N
1.0	73.86213164147249	0.1799999999999999	0.3421486898204696	0.04915702761992411	111868
1.0	73.86213164147249	0.1899999999999999	0.34214869111843155	0.04915702783403703	113698
1.0	83.69474720437096	0.1799999999999999	0.343266486956414	0.0493414203913667	114144
1.0	83.69474720437096	0.1899999999999999	0.3432664921155567	0.04934142124242329	116010
1.0	94.83629234537908	0.1799999999999999	0.3427513882812329	0.049256449273416214	116419
1.0	94.83629234537908	0.1899999999999999	0.342751390457317	0.04925644963238491	118323
1.0	107.46101334001642	0.1799999999999999	0.3413161725675414	0.04901969486194429	118695
1.0	107.46101334001642	0.1899999999999999	0.34131617340095366	0.0490196949994247	120636
1.0	121.76635233701076	0.1	0.3890903889444943	0.04334926896689419	101414
1.0	121.76635233701076	0.11	0.38909038929727613	0.04334927036511317	104355
1.0	121.76635233701076	0.12	0.3890903896129236	0.0433492716161537	107115
1.0	137.97603522076352	0.1	0.38921815809452226	0.043855670566406546	103321
1.0	137.97603522076352	0.11	0.389218159582791	0.04385567646502671	106318
1.0	137.97603522076352	0.12	0.3892181609144472	0.04385568174292695	109130
1.0	156.34357053377042	0.1	0.36818316143458857	0.04873072241045623	105229
1.0	156.34357053377042	0.11	0.36818316105456744	0.04873072227446492	108281
1.0	156.34357053377042	0.12	0.3681831599145062	0.04873072186649177	111145
1.0	177.15621417979145	0.1	0.3670215190200535	0.04831502640440294	107136
1.0	177.15621417979145	0.11	0.3670215189209381	0.04831502636893432	110244
1.0	177.15621417979145	0.12	0.36702151862359206	0.04831502626252846	113160
1.0	200.73946191306345	0.1	0.4692161594779617	0.0479443687314729	109044
1.0	200.73946191306345	0.11	0.46921614650999927	0.04794437034822355	112207
1.0	200.73946191306345	0.12	0.46921613407131096	0.04794437189898818	115174
1.05	73.38575020828445	0.1781818181818181	0.34209452260444706	0.04914809214964732	98223
1.05	73.38575020828445	0.1879545454545454	0.3420945239861615	0.049148092377576114	99798
1.05	73.38575020828445	0.1977272727272727	0.34209452457037676	0.04914809247394876	101317
1.05	73.38575020828445	0.2075	0.3420945243570918	0.04914809243876509	102784
1.05	83.12132776436124	0.1781818181818181	0.343201262120593	0.049330660846671884	100174
1.05	83.12132776436124	0.1879545454545454	0.3432012669700338	0.04933066164663979	101781
1.05	83.12132776436124	0.1977272727272727	0.34320126902048453	0.049330661984883895	103330
1.05	83.12132776436124	0.2075	0.34320126827190617	0.04933066186139777	104826
1.05	94.14845674672132	0.1781818181818181	0.3428295628066036	0.049269345009973216	102126
1.05	94.14845674672132	0.1879545454545454	0.34282956543802906	0.04926934544405541	103764
1.05	94.14845674672132	0.1977272727272727	0.3428295665506477	0.04926934562759394	105343
1.05	94.14845674672132	0.2075	0.3428295661444534	0.04926934556058778	106869
1.05	106.63847830868892	0.1781818181818181	0.34140967340268613	0.04903511883966809	104077
1.05	106.63847830868892	0.1879545454545454	0.34140967436055464	0.0490351189976789	105747
1.05	106.63847830868892	0.1977272727272727	0.34140967476555956	0.049035119064488854	107356
1.05	106.63847830868892	0.2075	0.3414096746177006	0.04903511904009792	108911
1.05	120.78546424382836	0.1	0.3890826593961034	0.04331863359311399	89262
1.05	120.78546424382836	0.1097727272727272	0.3890826597260508	0.043318634900830856	91777
1.05	120.78546424382836	0.1195454545454545	0.38908266002209724	0.043318636074184645	94140
1.05	136.80923250203958	0.1	0.38920898898093625	0.0438193296047186	90905
1.05	136.80923250203958	0.1097727272727272	0.3892089901638791	0.043819334293206884	93466
1.05	136.80923250203958	0.1195454545454545	0.38920899122530145	0.0438193385000594	95872
1.05	154.95876275322146	0.1	0.3682604417552372	0.04875837732408384	92548
1.05	154.95876275322146	0.1097727272727272	0.3682604413079617	0.04875837716402543	95156
1.05	154.95876275322146	0.1195454545454545	0.36826043996613883	0.0487583766838515	97605
1.05	175.51606507003262	0.1	0.3671130601064841	0.048347784560908644	94191
1.05	175.51606507003262	0.1097727272727272	0.3671130600059677	0.04834778452493865	96845
1.05	175.51606507003262	0.1195454545454545	0.36711305970441854	0.0483477844170287	99338
1.05	198.8005618419116	0.1	0.46953674338391027	0.04790440067620436	95834
1.05	198.8005618419116	0.1097727272727272	0.4695367314440158	0.047904402164783026	98534
1.05	198.8005618419116	0.1195454545454545	0.4695367199801428	0.04790440359401482	101070
1.1	72.9521338426647	0.1766666666666667	0.34204519750905515	0.049139955439730536	86988
1.1	72.9521338426647	0.18625	0.34204519894699104	0.049139955676933675	88359
1.1	72.9521338426647	0.1958333333333333	0.3420451996417246	0.049139955791537515	89681
1.1	72.9521338426647	0.2054166666666667	0.3420451995932548	0.0491399557835419	90958
1.1	72.9521338426647	0.215	0.34204519880158174	0.04913995565294683	92194
1.1	72.9521338426647	0.2245833333333333	0.3420451972667065	0.0491399553997525	93392
1.1	82.59958673582284	0.1766666666666667	0.343141856403442	0.04932086122876918	88677
1.1	82.59958673582284	0.18625	0.3431418609927966	0.04932086198583303	90074
1.1	82.59958673582284	0.1958333333333333	0.34314186321014023	0.04932086235160793	91422
1.1	82.59958673582284	0.2054166666666667	0.34314186305544153	0.0493208623260887	92724
1.1	82.59958673582284	0.215	0.3431418605287026	0.04932086190927569	93984
1.1	82.59958673582284	0.2245833333333333	0.34314185562995947	0.04932086110117483	95205
1.1	93.52285354179176	0.1766666666666667	0.3429006151054629	0.04928106585795424	90366
1.1	93.52285354179176	0.18625	0.3429006182019606	0.04928106636875516	91790
1.1	93.52285354179176	0.1958333333333333	0.34290061969802593	0.049281066615547375	93164
1.1	93.52285354179176	0.2054166666666667	0.3429006195936492	0.049281066598329294	94491
1.1	93.52285354179176	0.215	0.342900617888831	0.04928106631710103	95774
1.1	93.52285354179176	0.2245833333333333	0.3429006145835825	0.049281065771864405	97019
1.1	105.89065248683777	0.1766666666666667	0.34149466545142654	0.04904913920071025	92055
1.1	105.89065248683777	0.18625	0.3414946665207474	0.04904913937710633	93506
1.1	105.89065248683777	0.1958333333333333	0.34149466703738574	0.049049139462331436	94905
1.1	105.89065248683777	0.2054166666666667	0.3414946670013412	0.0490491394563855	96257
1.1	105.89065248683777	0.215	0.3414946664126138	0.049049139359268516	97565
1.1	105.89065248683777	0.2245833333333333	0.341494665271204	0.04904913917098058	98832
1.1	119.89401370305342	0.1	0.38907563378435867	0.04329078820927677	79212
1.1	119.89401370305342	0.1095833333333333	0.3890756340957467	0.043290789443435375	81387
1.1	119.89401370305342	0.1191666666666666	0.38907563437579196	0.04329079055336974	83432
1.1	135.7492298351331	0.1	0.3892006488080626	0.04378627407541044	80639
1.1	135.7492298351331	0.1095833333333333	0.3892006497999436	0.04378627800664229	82853
1.1	135.7492298351331	0.1191666666666666	0.38920065069200016	0.04378628154222849	84935
1.1	153.70119684601497	0.1	0.3683305842256315	0.04878347794406187	82066
1.1	153.70119684601497	0.1095833333333333	0.36833058368057525	0.04878347774901244	84320
1.1	153.70119684601497	0.1191666666666666	0.3683305820454134	0.04878347716386659	86438
1.1	174.02719662268962	0.1	0.36719615168550823	0.048377519044691945	83493
1.1	174.02719662268962	0.1095833333333333	0.36719615158310054	0.04837751900804514	85786
1.1	174.02719662268962	0.1191666666666666	0.3671961512758774	0.048377518898104745	87942
1.1	197.0411798074268	0.1	0.4698276747216565	0.04786812948613329	84921
1.1	197.0411798074268	0.1095833333333333	0.4698276635972197	0.04786813087304665	87253
1.1	197.0411798074268	0.1191666666666666	0.4698276529075327	0.047868132205758605	89445
1.15	72.5569117903113	0.1784	0.3420002197198271	0.049132535865156195	77812
1.15	72.5569117903113	0.1882	0.3420002210079422	0.04913253607764477	79045
1.15	72.5569117903113	0.1980000000000001	0.34200022154015775	0.0491325361654395	80233
1.15	72.5569117903113	0.2078	0.34200022131647295	0.04913253612854026	81381
1.15	72.5569117903113	0.2176	0.3420002203368881	0.04913253596694711	82491
1.15	72.5569117903113	0.2274000000000001	0.3306511806257938	0.09735126756022049	83566
1.15	72.5569117903113	0.2372000000000001	0.33065118229690277	0.09735126648591799	84610
1.15	82.12421174908303	0.1784	0.34308768280783825	0.0493119247061112	79289
1.15	82.12421174908303	0.1882	0.34308768662188016	0.04931192533527881	80546
1.15	82.12421174908303	0.1980000000000001	0.34308768819774943	0.049311925595235555	81757
1.15	82.12421174908303	0.2078	0.343087687535427	0.049311925485978285	82926
1.15	82.12421174908303	0.2176	0.3430876846349209	0.04931192500750831	84058
1.15	82.12421174908303	0.2274000000000001	0.3319822715514875	0.09649555179770838	85153
1.15	82.12421174908303	0.2372000000000001	0.33198227649955114	0.0964955486167566	86216
1.15	92.95304870333275	0.1784	0.342965264914272	0.04929173054570142	80767
1.15	92.95304870333275	0.1882	0.3429652680386197	0.0492917310610965	82047
1.15	92.95304870333275	0.1980000000000001	0.3429652693295221	0.04929173127404486	83281
1.15	92.95304870333275	0.2078	0.34296526878696865	0.049291731184544774	84472
1.15	92.95304870333275	0.2176	0.3429652664109637	0.04929173079259697	85624
1.15	92.95304870333275	0.2274000000000001	0.33183242805223956	0.09659188138852848	86740
1.15	92.95304870333275	0.2372000000000001	0.3318324321055446	0.09659187878278838	87823
