M1	Pi	M2	MWD	Pf	N
1.0	39.54030482100136	0.1799999999999999	0.31862385199793275	0.0456885365527712	59371
1.0	39.54030482100136	0.1899999999999999	0.3186238532336642	0.04568853657698133	60342
1.0	39.54030482100136	0.3	0.31705076301114654	0.07407073768900393	69204
1.0	39.54030482100136	0.3091359396681201	0.3170507626660507	0.07407073770559391	68174
1.0	39.54030482100136	0.3182718793362403	0.3170507616307639	0.07407073775536384	67188
1.0	44.80395762798901	0.1799999999999999	0.3190774153949317	0.04569742265100159	60715
1.0	44.80395762798901	0.1899999999999999	0.31907741788246513	0.04569742269973671	61708
1.0	44.80395762798901	0.3	0.31750603365694474	0.07404885120851767	70771
1.0	44.80395762798901	0.3091359396681201	0.31750603296226304	0.07404885124191349	69717
1.0	44.80395762798901	0.3182718793362403	0.31750603087822443	0.07404885134210064	68709
1.0	50.76831421047697	0.1799999999999999	0.3194589303428579	0.045704897194419475	62060
1.0	50.76831421047697	0.1899999999999999	0.3194589471623476	0.04570489752394262	63075
1.0	50.76831421047697	0.3	0.3178890024304254	0.07403044053639331	72338
1.0	50.76831421047697	0.3091359396681201	0.3178889977325159	0.07403044076223855	71261
1.0	50.76831421047697	0.3182718793362403	0.3178889836407795	0.07403044143967848	70231
1.0	57.526653095565	0.1799999999999999	0.3188765894210766	0.04569348811981433	63404
1.0	57.526653095565	0.1899999999999999	0.3188765911383552	0.04569348815345881	64441
1.0	57.526653095565	0.3	0.3173044514690375	0.07405854198182521	73905
1.0	57.526653095565	0.3091359396681201	0.3173044509894622	0.0740585420048801	72805
1.0	57.526653095565	0.3182718793362403	0.31730444955073844	0.07405854207404468	71752
1.0	65.1846701597695	0.1799999999999999	0.31821670491409415	0.04568055983109316	64749
1.0	65.1846701597695	0.1899999999999999	0.31821670576530675	0.045680559847769905	65807
1.0	65.1846701597695	0.3	0.3166420843824916	0.07409038432538113	75472
1.0	65.1846701597695	0.3091359396681201	0.3166420841447783	0.07409038433680885	74348
1.0	65.1846701597695	0.3182718793362403	0.3166420834316387	0.07409038437109201	73273
1.0	73.86213164147249	0.13	0.356791494459351	0.043036277188587393	59945
1.0	73.86213164147249	0.14	0.35679149947813765	0.04303627733180007	61293
1.0	73.86213164147249	0.1499999999999999	0.3567915037248281	0.043036277452980734	62575
1.0	73.86213164147249	0.1599999999999999	0.3567915071994099	0.043036277552129035	63798
1.0	73.86213164147249	0.1699999999999999	0.35679150990187286	0.043036277629244675	64969
1.0	83.69474720437096	0.13	0.3575518200481475	0.04305797332149863	61165
1.0	83.69474720437096	0.14	0.3575519376262299	0.04305797667662667	62540
1.0	83.69474720437096	0.1499999999999999	0.35755203743535824	0.04305797952471195	63848
1.0	83.69474720437096	0.1599999999999999	0.3575521193174817	0.04305798186124443	65096
1.0	83.69474720437096	0.1699999999999999	0.35755218314153575	0.04305798368248415	66291
1.0	94.83629234537908	0.13	0.3382762811087563	0.058310178723503386	62384
1.0	94.83629234537908	0.14	0.33827628268154275	0.05831017870604373	63786
1.0	94.83629234537908	0.1499999999999999	0.3382762832058058	0.058310178700223834	65120
1.0	94.83629234537908	0.1599999999999999	0.33827628268154275	0.05831017870604373	66394
1.0	94.83629234537908	0.1699999999999999	0.3382762811087563	0.058310178723503386	67612
1.0	107.46101334001642	0.13	0.33723896466764147	0.058321694076566365	63603
1.0	107.46101334001642	0.14	0.3372389652699985	0.05832169406987954	65033
1.0	107.46101334001642	0.1499999999999999	0.33723896547078425	0.058321694067650594	66393
1.0	107.46101334001642	0.1599999999999999	0.3372389652699985	0.05832169406987954	67691
1.0	107.46101334001642	0.1699999999999999	0.33723896466764147	0.058321694076566365	68934
1.05	44.58705662430653	0.1781818181818181	0.31905870482541254	0.04569705607830239	53419
1.05	44.58705662430653	0.1879545454545454	0.3190587074594226	0.045697056129907244	54276
1.05	44.58705662430653	0.1977272727272727	0.319058708573136	0.04569705615172683	55102
1.05	44.58705662430653	0.2075	0.3190587081665419	0.04569705614376095	55900
1.05	44.58705662430653	0.315	0.31748725140480333	0.07404975413823382	63305
1.05	44.58705662430653	0.3243222772417644	0.31748724847621684	0.0740497542790214	62388
