M1	Pi	M2	MWD	Pf	N
1.15	72.5569117903113	0.2274000000000001	0.3398665420375029	0.06719957772407419	5625
1.15	72.5569117903113	0.2372000000000001	0.33986654358330204	0.0671995776771582	5696
1.15	82.12421174908303	0.2274000000000001	0.34109781970881503	0.06716220767362686	5732
1.15	82.12421174908303	0.2372000000000001	0.3410978242858429	0.0671622075347112	5804
1.15	92.95304870333275	0.2274000000000001	0.34095921238210736	0.0671664144930244	5839
1.15	92.95304870333275	0.2372000000000001	0.340959216131471	0.06716641437922886	5912
1.15	105.20976797491912	0.2274000000000001	0.3393817256958012	0.06721429220446248	5946
1.15	105.20976797491912	0.2372000000000001	0.33938172692187757	0.06721429216725029	6020
1.2000000000000002	118.34336712420816	0.2251851851851852	0.3913563831800238	0.04213048259935614	5422
1.2000000000000002	118.34336712420816	0.2348148148148149	0.3913563825007107	0.04213048336993907	5489
1.2000000000000002	118.34336712420816	0.2444444444444445	0.3913563821484741	0.04213048376950069	5554
1.2000000000000002	118.34336712420816	0.2540740740740741	0.39135638212331436	0.04213048379804081	5617
1.2000000000000002	133.90633321208531	0.2251851851851852	0.3900029088402114	0.04366580430427739	5516
1.2000000000000002	133.90633321208531	0.2348148148148149	0.39000290699841716	0.04366580639352769	5584
1.2000000000000002	133.90633321208531	0.2444444444444445	0.39000290604341104	0.04366580747684458	5650
1.2000000000000002	133.90633321208531	0.2540740740740741	0.39000290597519627	0.0436658075542244	5714
1.2000000000000002	151.51593629651003	0.2251851851851852	0.38995266724035066	0.043722796163293255	5610
1.2000000000000002	151.51593629651003	0.2348148148148149	0.38995266527362443	0.043722798394260874	5679
1.2000000000000002	151.51593629651003	0.2444444444444445	0.3899526642538384	0.04372279955106123	5746
1.2000000000000002	151.51593629651003	0.2540740740740741	0.3899526641809965	0.04372279963368989	5811
1.2000000000000002	171.4413232079764	0.2251851851851852	0.3916855340441719	0.04175710834980065	5703
1.2000000000000002	171.4413232079764	0.2348148148148149	0.39168553345525375	0.041757109017843436	5774
1.2000000000000002	171.4413232079764	0.2444444444444445	0.39168553314988874	0.04175710936423606	5842
1.2000000000000002	171.4413232079764	0.2540740740740741	0.39168553312807697	0.04175710938897839	5908
1.2500000000000002	117.6692725248898	0.2276785714285714	0.39141499540519425	0.04206399547150237	4900
1.2500000000000002	117.6692725248898	0.2375	0.39141499481809633	0.04206399613748045	4961
1.2500000000000002	117.6692725248898	0.2473214285714285	0.39141499456218176	0.04206399642777864	5019
1.2500000000000002	117.6692725248898	0.2571428571428571	0.3914149946374508	0.04206399634239681	5076
1.2500000000000002	117.6692725248898	0.2669642857142856	0.3914149950439032	0.04206399588133501	5132
1.2500000000000002	133.10556766006692	0.2276785714285714	0.390072513589336	0.04358684774119144	4984
1.2500000000000002	133.10556766006692	0.2375	0.39007251208632543	0.043586849446140455	5045
1.2500000000000002	133.10556766006692	0.2473214285714285	0.39007251143116617	0.04358685018932429	5105
1.2500000000000002	133.10556766006692	0.2571428571428571	0.39007251162386014	0.04358684997074075	5163
1.2500000000000002	133.10556766006692	0.2669642857142856	0.39007251266440673	0.04358684879039048	5219
1.2500000000000002	150.56685370737782	0.2276785714285714	0.38987008884385316	0.04381646946079941	5067
1.2500000000000002	150.56685370737782	0.2375	0.3898700868785338	0.043816471690171145	5129
1.2500000000000002	150.56685370737782	0.2473214285714285	0.3898700860218543	0.04381647266195065	5190
1.2500000000000002	150.56685370737782	0.2571428571428571	0.38987008627381897	0.043816472376133016	5249
1.2500000000000002	150.56685370737782	0.2669642857142856	0.38987008763442654	0.04381647083271969	5306
1.2500000000000002	170.31877654611628	0.2276785714285714	0.3915878950475821	0.04186786572901463	5150
1.2500000000000002	170.31877654611628	0.2375	0.3915878945032084	0.041867866346528164	5213
1.2500000000000002	170.31877654611628	0.2473214285714285	0.3915878942659173	0.04186786661570078	5275
1.2500000000000002	170.31877654611628	0.2571428571428571	0.3915878943357088	0.04186786653653236	5335
1.2500000000000002	170.31877654611628	0.2669642857142856	0.39158789471258293	0.04186786610902294	5393
1.2500000000000002	192.661830475272	0.2276785714285714	0.39353106143654304	0.03966362332449401	5233
1.2500000000000002	192.661830475272	0.2375	0.3935310611370848	0.03966362366418621	5297
1.2500000000000002	192.661830475272	0.2473214285714285	0.3935310610065517	0.03966362381225718	5360
1.2500000000000002	192.661830475272	0.2571428571428571	0.39353106104494384	0.03966362376870689	5421
1.2500000000000002	192.661830475272	0.2669642857142856	0.39353106125226106	0.039663623533535364	5480
1.3	117.05438758190677	0.2256666666666668	0.3914684676051278	0.04200333896198978	4444
1.3	117.05438758190677	0.2353333333333334	0.39146846697327603	0.04200333967873466	4498
1.3	117.05438758190677	0.2450000000000001	0.3914684666546498	0.04200334004017019	4550
1.3	117.05438758190677	0.2546666666666668	0.3914684666492494	0.04200334004629621	4601
1.3	117.05438758190677	0.2643333333333335	0.39146846695707466	0.042003339697112736	4651
1.3	117.05438758190677	0.2740000000000001	0.3914684675781256	0.0420033389926199	4699
1.3	117.05438758190677	0.2836666666666668	0.38033898343597594	0.08960130103299467	4746
1.3	132.37533798555577	0.2256666666666668	0.3901360106863609	0.04351481942976049	4518
1.3	132.37533798555577	0.2353333333333334	0.3901360091433699	0.04351482118006154	4573
1.3	132.37533798555577	0.2450000000000001	0.39013600836527945	0.04351482206269309	4626
1.3	132.37533798555577	0.2546666666666668	0.39013600835209145	0.043514822077652955	4678
1.3	132.37533798555577	0.2643333333333335	0.390136009103806	0.04351482122494109	4728
1.3	132.37533798555577	0.2740000000000001	0.39013601062042114	0.04351481950455961	4777
1.3	132.37533798555577	0.2836666666666668	0.37969936787637987	0.08814967333516599	4825
1.3	149.70160853243186	0.2256666666666668	0.3897948253488755	0.04390184505605702	4592
1.3	149.70160853243186	0.2353333333333334	0.3897948229026399	0.043901847830959004	4647
1.3	149.70160853243186	0.2450000000000001	0.3897948216690642	0.04390184923027297	4702
1.3	149.70160853243186	0.2546666666666668	0.3897948216481561	0.043901849253990176	4754
1.3	149.70160853243186	0.2643333333333335	0.3897948228399158	0.04390184790211049	4806
1.3	149.70160853243186	0.2740000000000001	0.38979482524433573	0.04390184517464234	4856
1.3	149.70160853243186	0.2836666666666668	0.3795355893577149	0.0877779728184469	4904
1.3	169.29567046425822	0.2256666666666668	0.3914989120326491	0.04196880414371334	4666
1.3	169.29567046425822	0.2353333333333334	0.39149891140920867	0.041968804850916634	4722
1.3	169.29567046425822	0.2450000000000001	0.39149891109482415	0.041968805207540594	4777
1.3	169.29567046425822	0.2546666666666668	0.39149891108949564	0.04196880521358507	4831
