M1	Pi	M2	MWD	Pf	N
1.0	39.54030482100136	0.3	0.323319564869036	0.052096966611835986	72308
1.0	39.54030482100136	0.3091359396681201	0.3233195644310646	0.05209696659811621	71231
1.0	39.54030482100136	0.3182718793362403	0.3233195631171512	0.052096966556956906	70202
1.0	44.80395762798901	0.3	0.32389736240820244	0.05211506654674764	73945
1.0	44.80395762798901	0.3091359396681201	0.32389736152656123	0.052115066519129574	72844
1.0	44.80395762798901	0.3182718793362403	0.3238973588816457	0.05211506643627565	71791
1.0	50.76831421047697	0.3	0.32438339948732664	0.052130292017436713	75582
1.0	50.76831421047697	0.3091359396681201	0.32438339352506973	0.05213029183066461	74457
1.0	50.76831421047697	0.3182718793362403	0.32438337564082725	0.052130291270427495	73381
1.0	57.526653095565	0.3	0.32364152844836436	0.05210705235889226	77220
1.0	57.526653095565	0.3091359396681201	0.32364152783972105	0.05210705233982605	76070
1.0	57.526653095565	0.3182718793362403	0.32364152601379387	0.05210705228262753	74970
1.0	65.1846701597695	0.3	0.32280089864680944	0.052080719009126024	78857
1.0	65.1846701597695	0.3091359396681201	0.32280089834512044	0.05208071899967539	77683
1.0	65.1846701597695	0.3182718793362403	0.3228008974400537	0.052080718971323506	76560
1.0	73.86213164147249	0.13	0.361499337745439	0.042752944293143094	62634
1.0	73.86213164147249	0.14	0.36149934567789727	0.04275294578872686	64042
1.0	73.86213164147249	0.1499999999999999	0.36149935292065394	0.04275294715427447	65382
1.0	73.86213164147249	0.1599999999999999	0.361499359473688	0.04275294838978193	66660
1.0	73.86213164147249	0.1699999999999999	0.3614993653369803	0.04275294949524565	67883
1.0	73.86213164147249	0.1799999999999999	0.3614993705105137	0.042752950470662396	69057
1.0	73.86213164147249	0.1899999999999999	0.36149937499427315	0.042752951316029325	70187
1.0	83.69474720437096	0.13	0.3621778848138658	0.04288087739421878	63908
1.0	83.69474720437096	0.14	0.3621780663534099	0.04288091162164075	65345
1.0	83.69474720437096	0.1499999999999999	0.3621782330428881	0.042880943049234885	66711
1.0	83.69474720437096	0.1599999999999999	0.3621783846396111	0.04288097163124457	68016
1.0	83.69474720437096	0.1699999999999999	0.36217852091825287	0.042880997325186916	69264
1.0	83.69474720437096	0.1799999999999999	0.3621786416724135	0.04288102009214731	70462
1.0	83.69474720437096	0.1899999999999999	0.3621787467160972	0.04288103989705817	71614
1.0	94.83629234537908	0.13	0.343967225105116	0.041828450089078595	65182
1.0	94.83629234537908	0.14	0.34396722679863784	0.04182845036069758	66648
1.0	94.83629234537908	0.1499999999999999	0.34396722736314606	0.04182845045123739	68041
1.0	94.83629234537908	0.1599999999999999	0.34396722679863784	0.04182845036069758	69372
1.0	94.83629234537908	0.1699999999999999	0.343967225105116	0.041828450089078595	70645
1.0	94.83629234537908	0.1799999999999999	0.33515958567873055	0.07746105088677029	71867
1.0	94.83629234537908	0.1899999999999999	0.3351595875486164	0.07746105044488273	73042
1.0	107.46101334001642	0.13	0.342850278762559	0.04164930635538334	66456
1.0	107.46101334001642	0.14	0.3428502794111562	0.041649306459409924	67950
1.0	107.46101334001642	0.1499999999999999	0.34285027962735526	0.041649306494085464	69371
1.0	107.46101334001642	0.1599999999999999	0.3428502794111562	0.041649306459409924	70727
1.0	107.46101334001642	0.1699999999999999	0.342850278762559	0.04164930635538334	72026
1.0	107.46101334001642	0.1799999999999999	0.33392632012129714	0.0777524936460205	73271
1.0	107.46101334001642	0.1899999999999999	0.3339263208374395	0.07775249347678324	74469
1.05	44.58705662430653	0.315	0.3238735252924836	0.05211431983148192	66144
1.05	44.58705662430653	0.3243222772417644	0.3238735215757272	0.052114319715051774	65187
1.05	50.5021116115637	0.315	0.32441232380076757	0.05213119809293056	67572
1.05	50.5021116115637	0.3243222772417644	0.3244122839599419	0.052131196844887255	66594
1.05	57.20187584296509	0.315	0.3236771588734631	0.05210816850828966	69000
1.05	57.20187584296509	0.3243222772417644	0.32367715607988173	0.05210816842077866	68001
1.05	64.79045124134524	0.315	0.32284416242248454	0.05208207427887134	70427
1.05	64.79045124134524	0.3243222772417644	0.32284416106218417	0.05208207423625893	69408
1.05	73.38575020828445	0.1293181818181818	0.361466114406969	0.04274668037289891	55111
1.05	73.38575020828445	0.1390909090909091	0.36146612186366306	0.0427466817787822	56320
1.05	73.38575020828445	0.1488636363636363	0.36146612869110406	0.042746683066026296	57471
1.05	73.38575020828445	0.1586363636363636	0.36146613488927476	0.0427466842346279	58571
1.05	73.38575020828445	0.1684090909090909	0.36146614045815934	0.042746685284584064	59623
1.05	73.38575020828445	0.1781818181818181	0.3614661453977437	0.04274668621589211	60634
1.05	73.38575020828445	0.1879545454545454	0.36146614970801527	0.04274668702854967	61607
1.05	73.38575020828445	0.1977272727272727	0.36146615338896304	0.04274668772255468	62544
