M1	Pi	M2	MWD	Pf	N
1.0	39.54030482100136	0.3	0.3221366073848848	0.05659329850745881	71743
1.0	39.54030482100136	0.3091359396681201	0.32213660694771357	0.05659329849724499	70675
1.0	39.54030482100136	0.3182718793362403	0.32213660563620083	0.05659329846660355	69653
1.0	44.80395762798901	0.3	0.32271334925295275	0.05660677317937062	73367
1.0	44.80395762798901	0.3091359396681201	0.32271334837292237	0.05660677315881009	72275
1.0	44.80395762798901	0.3182718793362403	0.32271334573283933	0.05660677309712867	71230
1.0	50.76831421047697	0.3	0.32319849831289643	0.05661810792854179	74992
1.0	50.76831421047697	0.3091359396681201	0.3231984923615329	0.05661810778949749	73875
1.0	50.76831421047697	0.3182718793362403	0.323198474509966	0.056618107372423544	72807
1.0	57.526653095565	0.3	0.32245798271725395	0.056600806939573735	76616
1.0	57.526653095565	0.3091359396681201	0.3224579821097227	0.05660080692537972	75476
1.0	57.526653095565	0.3182718793362403	0.3224579802871316	0.05660080688279773	74385
1.0	65.1846701597695	0.3	0.3216188887972594	0.05658120282220144	78241
1.0	65.1846701597695	0.3091359396681201	0.32161888849612164	0.05658120281516583	77076
1.0	65.1846701597695	0.3182718793362403	0.3216188875927085	0.056581202794058996	75962
1.0	73.86213164147249	0.13	0.3605425563531403	0.041608830254354134	62145
1.0	73.86213164147249	0.14	0.36054256423609077	0.04160883231765276	63542
1.0	73.86213164147249	0.1499999999999999	0.36054257143364427	0.04160883420155425	64871
1.0	73.86213164147249	0.1599999999999999	0.36054257794577976	0.041608835906053125	66139
1.0	73.86213164147249	0.1699999999999999	0.3605425837724782	0.04160883743114441	67353
1.0	73.86213164147249	0.1799999999999999	0.3605425889137228	0.04160883877682365	68518
1.0	73.86213164147249	0.1899999999999999	0.3605425933694984	0.04160883994308693	69638
1.0	83.69474720437096	0.13	0.36121686849790746	0.041785326012863576	63409
1.0	83.69474720437096	0.14	0.3612170489044334	0.04178537323281487	64834
1.0	83.69474720437096	0.1499999999999999	0.3612172145535752	0.041785416590140054	66190
1.0	83.69474720437096	0.1599999999999999	0.36121736520415815	0.04178545602171357	67484
1.0	83.69474720437096	0.1699999999999999	0.3612175006322626	0.04178549146892625	68723
1.0	83.69474720437096	0.1799999999999999	0.3612176206327766	0.041785522878091744	69911
1.0	83.69474720437096	0.1899999999999999	0.36121772502086547	0.04178555020083101	71055
1.0	94.83629234537908	0.13	0.3429653915672425	0.041753957616668204	64673
1.0	94.83629234537908	0.14	0.34296539325328795	0.041753957962947015	66127
1.0	94.83629234537908	0.1499999999999999	0.34296539381530405	0.041753958078373475	67510
1.0	94.83629234537908	0.1599999999999999	0.34296539325328795	0.041753957962947015	68830
1.0	94.83629234537908	0.1699999999999999	0.3429653915672425	0.041753957616668204	70093
1.0	94.83629234537908	0.1799999999999999	0.3337483482695657	0.08228456388107283	71305
1.0	94.83629234537908	0.1899999999999999	0.33374835014017307	0.08228456341576754	72471
1.0	107.46101334001642	0.13	0.34185337620359607	0.04152557269867431	65937
1.0	107.46101334001642	0.14	0.3418533768493299	0.04152557283129466	67419
1.0	107.46101334001642	0.1499999999999999	0.3418533770645746	0.04152557287550145	68829
1.0	107.46101334001642	0.1599999999999999	0.3418533768493299	0.04152557283129466	70175
1.0	107.46101334001642	0.1699999999999999	0.34185337620359607	0.04152557269867431	71463
1.0	107.46101334001642	0.1799999999999999	0.3325146068465332	0.08259145159072717	72699
1.0	107.46101334001642	0.1899999999999999	0.33251460756295187	0.08259145141252121	73888
1.05	44.58705662430653	0.315	0.322689555689088	0.056606217279956274	65628
1.05	44.58705662430653	0.3243222772417644	0.32268955197912236	0.05660621719327873	64678
1.05	50.5021116115637	0.315	0.3232273697798649	0.056618782465221985	67044
1.05	50.5021116115637	0.3243222772417644	0.32322733001183085	0.05661878153610405	66073
1.05	57.20187584296509	0.315	0.3224935480434081	0.056601637867806795	68461
